,endTime,artistName,trackName,msPlayed,full_track,segsPlayed,In Library,uri_tot
236,2021-02-10 21:34,Red Hot Chili Peppers,Road Trippin',204973,Road Trippin':Red Hot Chili Peppers,204.97,0,1XxCiPw07rd1ytYnE7SoJI
237,2021-02-10 21:40,Michael Jackson,Don't Stop 'Til You Get Enough,365466,Don't Stop 'Til You Get Enough:Michael Jackson,365.47,0,
238,2021-02-10 21:46,Pink Floyd,Money,382834,Money:Pink Floyd,382.83,0,
239,2021-02-10 21:51,The Police,Every Little Thing She Does Is Magic,260573,Every Little Thing She Does Is Magic:The Police,260.57,0,
240,2021-02-10 21:54,Ed Sheeran,Don't,219840,Don't:Ed Sheeran,219.84,0,
241,2021-02-10 22:00,U2,City Of Blinding Lights,345706,City Of Blinding Lights:U2,345.71,0,
242,2021-02-10 22:04,Ed Sheeran,Photograph,258986,Photograph:Ed Sheeran,258.99,1,0ch8PUB8JRTMJqmdmfY46U
243,2021-02-10 22:09,Ed Sheeran,Castle on the Hill,261153,Castle on the Hill:Ed Sheeran,261.15,0,6PCUP3dWmTjcTtXY02oFdT
244,2021-02-10 22:11,The Beatles,Eleanor Rigby - Remastered 2009,126533,Eleanor Rigby - Remastered 2009:The Beatles,126.53,0,
245,2021-02-10 22:15,Yusuf / Cat Stevens,Father And Son,221120,Father And Son:Yusuf / Cat Stevens,221.12,0,
246,2021-02-10 22:18,Charly García,Chipi-Chipi,1807,Chipi-Chipi:Charly García,1.81,1,6pCZYiB2ZoLfDuapZbpKl8
250,2021-02-10 22:19,Mercedes Sosa,Cuando Ya Me Empiece A Quedar Solo - En Directo,35555,Cuando Ya Me Empiece A Quedar Solo - En Directo:Mercedes Sosa,35.56,0,
251,2021-02-10 22:23,Sui Generis,Cuando Ya Me Empiece a Quedar Solo,217943,Cuando Ya Me Empiece a Quedar Solo:Sui Generis,217.94,1,60tOZaaBTUXfiqxShmGEY1
252,2021-02-10 22:27,Sui Generis,El Día Que Apagaron La Luz,270978,El Día Que Apagaron La Luz:Sui Generis,270.98,0,4etJPu6uu8wF5jezX7kClT
254,2021-02-10 22:32,Luis Alberto Spinetta,Las Cosas Tienen Movimiento (En Vivo Estadio Vélez Sarsfield) (feat. Fito Paez),274507,Las Cosas Tienen Movimiento (En Vivo Estadio Vélez Sarsfield) (feat. Fito Paez):Luis Alberto Spinetta,274.51,1,3Z7amA2hdlxrNRTHTKFXiU
255,2021-02-10 22:36,Divididos,Pepe Lui,244553,Pepe Lui:Divididos,244.55,0,
256,2021-02-10 22:39,Yusuf / Cat Stevens,Father And Son,221101,Father And Son:Yusuf / Cat Stevens,221.1,0,
257,2021-02-10 22:43,Estelares,Bicho de Ciudad,254233,Bicho de Ciudad:Estelares,254.23,1,4FZ7yrut6Cv0qvbsPsGaKq
258,2021-02-10 22:48,Fito Paez,Brillante sobre el mic,248547,Brillante sobre el mic:Fito Paez,248.55,0,2dxRzFDDv3QcSMQ0vIgqMF
259,2021-02-10 22:50,Silvestre y La Naranja,Promesas Sobre el Bidet / El Instinto,176565,Promesas Sobre el Bidet / El Instinto:Silvestre y La Naranja,176.56,0,0YYkE8yKwmdJeJJPirCVGM
260,2021-02-10 22:51,Soda Stereo,Zona De Promesas - Remasterizado 2007,49088,Zona De Promesas - Remasterizado 2007:Soda Stereo,49.09,0,
261,2021-02-10 22:55,Silvestre y La Naranja,Loco por Vos,251148,Loco por Vos:Silvestre y La Naranja,251.15,0,6BKXOda8Ld9d6uf77KVJMp
262,2021-02-10 22:58,Conociendo Rusia,A la Vez,182876,A la Vez:Conociendo Rusia,182.88,1,5C9IeDOtfwkDUGd9aF2ELI
263,2021-02-10 23:02,Burkina,No Me Da Lo Mismo,206495,No Me Da Lo Mismo:Burkina,206.5,0,
264,2021-02-10 23:05,Bandalos Chinos,Departamento,234466,Departamento:Bandalos Chinos,234.47,0,
265,2021-02-10 23:09,Sui Generis,Canción para Mi Muerte,215900,Canción para Mi Muerte:Sui Generis,215.9,1,0t0Kl5jxxV3s8bdpILkgmd
269,2021-02-10 23:13,Mancha De Rolando,Arde la Ciudad,252727,Arde la Ciudad:Mancha De Rolando,252.73,0,
270,2021-02-10 23:17,Gustavo Cordera,Soy Mi Soberano,268676,Soy Mi Soberano:Gustavo Cordera,268.68,1,5Kk32DOEMMGE9qc7Kglcqd
271,2021-02-10 23:20,Adrián Berra,Sigue,161472,Sigue:Adrián Berra,161.47,1,60KaE1I988N7YG8Eh1lxpt
273,2021-02-10 23:24,Adrián Berra,Ya Sabés,189662,Ya Sabés:Adrián Berra,189.66,0,
274,2021-02-10 23:27,Nahuel Pennisi,Princesa,210453,Princesa:Nahuel Pennisi,210.45,0,
275,2021-02-10 23:30,Conociendo Rusia,La Mexicana,206738,La Mexicana:Conociendo Rusia,206.74,0,6a0pgQDztJ44FdNY9h0GfY
276,2021-02-10 23:33,Jorge Drexler,Al otro lado del río,194626,Al otro lado del río:Jorge Drexler,194.63,0,
277,2021-02-10 23:39,Las Pastillas del Abuelo,Viejo,324053,Viejo:Las Pastillas del Abuelo,324.05,1,1MVsaR8VFzfsqJrG3TDCny
278,2021-02-10 23:48,Cruzando El Charco,A Mil,189506,A Mil:Cruzando El Charco,189.51,0,
279,2021-02-10 23:51,Cruzando El Charco,Puede Ser,205994,Puede Ser:Cruzando El Charco,205.99,0,
280,2021-02-10 23:55,Andrés Calamaro,Crímenes perfectos,262619,Crímenes perfectos:Andrés Calamaro,262.62,1,6SJz41lrjvWoyWrZoFyf7d
281,2021-02-10 23:59,Jorge Drexler,Universos paralelos (feat. Ana Tijoux),222169,Universos paralelos (feat. Ana Tijoux):Jorge Drexler,222.17,0,
282,2021-02-11 00:02,Conociendo Rusia,30 Años,195977,30 Años:Conociendo Rusia,195.98,1,2O7w0qgKXSLBg0mKV0XfOt
283,2021-02-11 00:05,Adrián Berra,Efecto de Sincronicidad,165234,Efecto de Sincronicidad:Adrián Berra,165.23,1,0xbzZu3YtHkGR0lpljyTBl
284,2021-02-11 00:09,Gustavo Cerati,Cactus,234755,Cactus:Gustavo Cerati,234.76,1,1NeZxBuSEhikl0ZrOSgpuW
285,2021-02-11 00:10,Jeites,De la mano,64095,De la mano:Jeites,64.1,0,
286,2021-02-11 00:13,Conociendo Rusia,A la Vez,182876,A la Vez:Conociendo Rusia,182.88,1,5C9IeDOtfwkDUGd9aF2ELI
287,2021-02-11 00:17,Ricardo Arjona,Desnuda,253933,Desnuda:Ricardo Arjona,253.93,1,5DRMxhUUiebOG9ruo5aLxj
288,2021-02-11 00:22,AC/DC,Rock N Roll Train,260313,Rock N Roll Train:AC/DC,260.31,0,
289,2021-02-11 03:14,Fito Paez,Pétalo de sal,163280,Pétalo de sal:Fito Paez,163.28,1,47rrhPXwe6sfKtIDwJAsO4
290,2021-02-11 03:19,Charly García,Yo No Quiero Volverme Tan Loco,310706,Yo No Quiero Volverme Tan Loco:Charly García,310.71,1,4VQQ5nlfYdBm9Zn1H3IjLS
291,2021-02-11 03:23,Charly García,Yendo De La Cama Al Living,285213,Yendo De La Cama Al Living:Charly García,285.21,1,13tz2i3p3x2dMK9906nVFk
293,2021-02-11 03:28,Guasones,Canción para un Amigo,306411,Canción para un Amigo:Guasones,306.41,1,3WLY1xa2Izcof8CNaFK8QS
294,2021-02-11 03:32,Conociendo Rusia,Cabildo y Juramento,188994,Cabildo y Juramento:Conociendo Rusia,188.99,1,0fQbLONJQqFSePMz1I4UNT
295,2021-02-11 03:37,Conociendo Rusia,Cabildo y Juramento,14832,Cabildo y Juramento:Conociendo Rusia,14.83,1,0fQbLONJQqFSePMz1I4UNT
296,2021-02-11 03:38,Ricardo Arjona,Nada Es Como Tú - Acústico,33181,Nada Es Como Tú - Acústico:Ricardo Arjona,33.18,1,0FJoj1lLkUDPH4dazfrBOz
297,2021-02-11 03:41,Conociendo Rusia,Cabildo y Juramento,203826,Cabildo y Juramento:Conociendo Rusia,203.83,1,0fQbLONJQqFSePMz1I4UNT
298,2021-02-11 03:45,Ricardo Arjona,Quiero,260702,Quiero:Ricardo Arjona,260.7,1,3Z3U63cz4uwxA9d9DYQMcZ
299,2021-02-11 03:49,Cruzando El Charco,Volver a Nacer,191975,Volver a Nacer:Cruzando El Charco,191.98,0,2ABSAMW7VzfI0yVrkdxTJG
300,2021-02-11 03:51,Diego Torres,La Vida Es un Vals,170996,La Vida Es un Vals:Diego Torres,171.0,1,29YKINI3hMn6dI3gZOWpuq
301,2021-02-11 03:54,Ricardo Arjona,Ella y El,154009,Ella y El:Ricardo Arjona,154.01,1,70soJUDhA4GN6GI3twXCvz
302,2021-02-11 03:57,Chayanne,Un Siglo Sin Ti,193965,Un Siglo Sin Ti:Chayanne,193.96,1,145YOwjGncJQZPKbfol7Xr
303,2021-02-11 04:02,Ricardo Arjona,Tocando Fondo,268795,Tocando Fondo:Ricardo Arjona,268.8,1,3ekQlGNHm7UYh4Nr1rMSr0
304,2021-02-11 04:05,Ricardo Arjona,Asignatura Pendiente,178956,Asignatura Pendiente:Ricardo Arjona,178.96,1,2Zxj5CUO8b2cJRVG1FyGuI
305,2021-02-11 04:07,TINI,Un Beso en Madrid,144336,Un Beso en Madrid:TINI,144.34,0,
306,2021-02-11 04:10,TINI,Por Que Te Vas,207400,Por Que Te Vas:TINI,207.4,0,
307,2021-02-11 04:13,TINI,Oye,173036,Oye:TINI,173.04,0,
308,2021-02-11 04:15,TINI,Recuerdo,108272,Recuerdo:TINI,108.27,0,
309,2021-02-11 04:16,TINI,22,89664,22:TINI,89.66,0,
310,2021-02-11 04:20,Sebastian Yatra,Cristina,201626,Cristina:Sebastian Yatra,201.63,0,
311,2021-02-11 04:44,Sebastian Yatra,Chica Ideal,127080,Chica Ideal:Sebastian Yatra,127.08,0,
312,2021-02-11 19:49,Nathy Peluso,BUENOS AIRES,240335,BUENOS AIRES:Nathy Peluso,240.34,0,2my7K20Fv5OtE27cjG9sfu
313,2021-02-11 19:53,Nicolas Btesh,Poción,235957,Poción:Nicolas Btesh,235.96,0,
314,2021-02-11 19:58,Father John Misty,Ballad of the Dying Man,290736,Ballad of the Dying Man:Father John Misty,290.74,0,
315,2021-02-11 20:01,LOUTA,AMAME,219666,AMAME:LOUTA,219.67,0,
316,2021-02-11 20:05,Burt Bacharach,I'll Never Fall in Love Again,200000,I'll Never Fall in Love Again:Burt Bacharach,200.0,0,
317,2021-02-11 20:11,Courtney Barnett,Charity,230735,Charity:Courtney Barnett,230.74,0,
318,2021-02-11 20:14,Television,See No Evil,232960,See No Evil:Television,232.96,0,
319,2021-02-11 20:18,Conociendo Rusia,La Puerta,235963,La Puerta:Conociendo Rusia,235.96,0,3sObHIp9VT7btqZQsRsgTu
320,2021-02-11 20:22,Conociendo Rusia,Puede Ser,230960,Puede Ser:Conociendo Rusia,230.96,0,5gzeDHcCSxKU4KcBcDWJTc
321,2021-02-11 20:27,Keith Richards,Trouble,257653,Trouble:Keith Richards,257.65,0,
322,2021-02-11 20:30,Conociendo Rusia,Tu Encanto,211992,Tu Encanto:Conociendo Rusia,211.99,0,0zRCH3vyASd7BEQ6bFdbol
323,2021-02-11 20:34,Juan Ingaramo,Quererme,219702,Quererme:Juan Ingaramo,219.7,0,
324,2021-02-11 20:38,Beck,Loser,235000,Loser:Beck,235.0,0,
325,2021-02-11 20:41,The Beach Boys,God Only Knows - Mono / 1997 Remastered,173040,God Only Knows - Mono / 1997 Remastered:The Beach Boys,173.04,0,
326,2021-02-11 22:53,León Gieco,Ojo Con Los Orozco,253,Ojo Con Los Orozco:León Gieco,0.25,1,5bpYjxuongDkhNd22m75Xn
328,2021-02-11 22:57,Luis Alberto Spinetta,Las Cosas Tienen Movimiento (En Vivo Estadio Vélez Sarsfield) (feat. Fito Paez),274507,Las Cosas Tienen Movimiento (En Vivo Estadio Vélez Sarsfield) (feat. Fito Paez):Luis Alberto Spinetta,274.51,1,3Z7amA2hdlxrNRTHTKFXiU
329,2021-02-11 23:00,Fito Paez,Pétalo de sal,163280,Pétalo de sal:Fito Paez,163.28,1,47rrhPXwe6sfKtIDwJAsO4
330,2021-02-11 23:04,Mercedes Sosa,Zona de Promesas (with Gustavo Cerati),238840,Zona de Promesas (with Gustavo Cerati):Mercedes Sosa,238.84,1,2EGq3O7pchSqjQ6gx82byi
331,2021-02-11 23:07,Bruno Mars,Grenade,223238,Grenade:Bruno Mars,223.24,1,4lLtanYk6tkMvooU0tWzG8
332,2021-02-11 23:11,Los Pericos,Runaway,233267,Runaway:Los Pericos,233.27,1,0ZLakHzHWqUIlkeDa4i8aC
333,2021-02-11 23:14,Almendra,Ana No Duerme,162076,Ana No Duerme:Almendra,162.08,1,2P2tl8JT698TJJ55ScKyku
334,2021-02-11 23:39,Michael Jackson,Heal the World,157336,Heal the World:Michael Jackson,157.34,1,7woW97CfcWaKtuC6W5BP2K
335,2021-02-12 19:15,Charly García,Dos Cero Uno,128493,Dos Cero Uno:Charly García,128.49,0,
336,2021-02-12 19:19,Conociendo Rusia,La Puerta,235963,La Puerta:Conociendo Rusia,235.96,0,3sObHIp9VT7btqZQsRsgTu
337,2021-02-12 19:25,Fito Paez,Dos en la ciudad,342160,Dos en la ciudad:Fito Paez,342.16,0,
338,2021-02-12 19:36,Charly García,Total Interferencia,242253,Total Interferencia:Charly García,242.25,1,5InJsNKDCwm7Oi0Xujkhvs
339,2021-02-12 19:40,Fito Paez,Al lado del camino,276650,Al lado del camino:Fito Paez,276.65,1,4Ft15s9T7pcG7O85VbdxVl
340,2021-02-12 19:45,Fito Paez,Las Cosas Tienen Movimiento (En Vivo),195810,Las Cosas Tienen Movimiento (En Vivo):Fito Paez,195.81,0,
341,2021-02-12 19:50,Serú Girán,Encuentro Con El Diablo - Remastered,323773,Encuentro Con El Diablo - Remastered:Serú Girán,323.77,0,
342,2021-02-12 19:53,Charly García,No Estaria Mal,172906,No Estaria Mal:Charly García,172.91,0,
343,2021-02-12 19:57,Charly García,Rompan Todo,237080,Rompan Todo:Charly García,237.08,0,
344,2021-02-12 23:48,Shocking Blue,Venus,187533,Venus:Shocking Blue,187.53,0,
346,2021-02-12 23:52,The Beatles,The Long And Winding Road - Remastered 2009,218186,The Long And Winding Road - Remastered 2009:The Beatles,218.19,0,
347,2021-02-12 23:54,Paul McCartney,Here There And Everywhere - Remastered 1993,103106,Here There And Everywhere - Remastered 1993:Paul McCartney,103.11,0,
348,2021-02-12 23:55,Paul McCartney,Yesterday - Remastered 1993,102600,Yesterday - Remastered 1993:Paul McCartney,102.6,0,
349,2021-02-12 23:59,Paul McCartney,Goodnight Princess - Remastered 1993,238040,Goodnight Princess - Remastered 1993:Paul McCartney,238.04,0,
350,2021-02-13 00:00,The Byrds,Here Without You,23186,Here Without You:The Byrds,23.19,0,
351,2021-02-13 00:05,Billy Joel,Piano Man,339000,Piano Man:Billy Joel,339.0,0,
352,2021-02-13 00:12,Pink Floyd,Comfortably Numb,382296,Comfortably Numb:Pink Floyd,382.3,1,5HNCy40Ni5BZJFw1TKzRsC
353,2021-02-13 00:14,Serú Girán,Serú Girán,110253,Serú Girán:Serú Girán,110.25,0,
354,2021-02-13 00:17,Serú Girán,Peperina,220280,Peperina:Serú Girán,220.28,1,3kL99Fpliaj8HWigniTIp7
356,2021-02-13 00:22,Sui Generis,Aquí Sin Tu Amor (Here Without You),264786,Aquí Sin Tu Amor (Here Without You):Sui Generis,264.79,0,
357,2021-02-13 00:27,Bob Dylan,Gotta Serve Somebody,324800,Gotta Serve Somebody:Bob Dylan,324.8,0,
358,2021-02-13 00:30,James Brown,Hot Pants (She Got To Use What She Got To Get What She Wants) - Pt.1 / Single Version,187360,Hot Pants (She Got To Use What She Got To Get What She Wants) - Pt.1 / Single Version:James Brown,187.36,0,
359,2021-02-13 00:35,La Maquina De Hacer Pájaros,"Marilyn, La Cenicienta Y Las Mujeres",263946,"Marilyn, La Cenicienta Y Las Mujeres:La Maquina De Hacer Pájaros",263.95,0,
360,2021-02-13 00:38,Jan Hammer,One To One,211973,One To One:Jan Hammer,211.97,0,
361,2021-02-13 00:39,Bob Dylan,Gotta Serve Somebody,40013,Gotta Serve Somebody:Bob Dylan,40.01,0,
364,2021-02-13 00:43,John Lennon,Bony Moronie - Remastered 2010,230720,Bony Moronie - Remastered 2010:John Lennon,230.72,0,
365,2021-02-13 00:47,Steely Dan,Rikki Don't Lose That Number,271093,Rikki Don't Lose That Number:Steely Dan,271.09,0,
366,2021-02-13 00:51,Charly García,Demasiado Ego (One To One),194586,Demasiado Ego (One To One):Charly García,194.59,0,
367,2021-02-13 00:54,Serú Girán,José Mercado,215560,José Mercado:Serú Girán,215.56,0,
368,2021-02-13 00:59,Frédéric Chopin,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",273666,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2:Frédéric Chopin",273.67,0,
369,2021-02-13 01:02,Todd Rundgren,Can We Still Be Friends? - 2015 Remaster,217693,Can We Still Be Friends? - 2015 Remaster:Todd Rundgren,217.69,0,
370,2021-02-13 01:04,Charly García,Me Siento Mucho Mejor,82140,Me Siento Mucho Mejor:Charly García,82.14,0,0Pdp2gduPccg1vF4HvIcCU
371,2021-02-13 23:07,George Harrison,Run Of The Mill - Remastered 2014,698,Run Of The Mill - Remastered 2014:George Harrison,0.7,0,
372,2021-02-13 23:11,Juan Ingaramo,Quererme,219702,Quererme:Juan Ingaramo,219.7,0,
373,2021-02-13 23:14,Feli Colina,Martes,43989,Martes:Feli Colina,43.99,0,
375,2021-02-13 23:18,Conociendo Rusia,Tu Encanto,211992,Tu Encanto:Conociendo Rusia,211.99,0,0zRCH3vyASd7BEQ6bFdbol
376,2021-02-13 23:19,Spinetta Jade,Resumen Porteño,77474,Resumen Porteño:Spinetta Jade,77.47,0,
377,2021-02-13 23:23,Nathy Peluso,BUENOS AIRES,240327,BUENOS AIRES:Nathy Peluso,240.33,0,2my7K20Fv5OtE27cjG9sfu
378,2021-02-13 23:26,Fito Paez,Al lado del camino,170872,Al lado del camino:Fito Paez,170.87,1,4Ft15s9T7pcG7O85VbdxVl
379,2021-02-14 22:21,Los Turros,Loquita,186643,Loquita:Los Turros,186.64,0,
380,2021-02-14 22:34,Fito Paez,Brillante sobre el mic,211799,Brillante sobre el mic:Fito Paez,211.8,0,2dxRzFDDv3QcSMQ0vIgqMF
381,2021-02-14 22:36,Charly García,Total Interferencia,81941,Total Interferencia:Charly García,81.94,1,5InJsNKDCwm7Oi0Xujkhvs
382,2021-02-14 23:43,Conociendo Rusia,La Puerta,57282,La Puerta:Conociendo Rusia,57.28,0,3sObHIp9VT7btqZQsRsgTu
383,2021-02-14 23:44,Conociendo Rusia,La Puerta,7192,La Puerta:Conociendo Rusia,7.19,0,3sObHIp9VT7btqZQsRsgTu
386,2021-02-14 23:48,Conociendo Rusia,Montaña Infinita,230854,Montaña Infinita:Conociendo Rusia,230.85,1,522MbOYOtRZTyRQNfJrE5h
387,2021-02-14 23:52,Conociendo Rusia,30 Años,195977,30 Años:Conociendo Rusia,195.98,1,2O7w0qgKXSLBg0mKV0XfOt
388,2021-02-14 23:55,Conociendo Rusia,Cicatriz,235602,Cicatriz:Conociendo Rusia,235.6,0,7326NRPSE29jliGTzaRku7
389,2021-02-15 15:25,Bersuit Vergarabat,Toco Y Me Voy,249933,Toco Y Me Voy:Bersuit Vergarabat,249.93,1,01nTBDbeOYE4ieFnPBeZ9x
390,2021-02-15 15:30,La Beriso,Madrugada,281920,Madrugada:La Beriso,281.92,1,4SGCn3ZVXa7bepHuAdQvC9
391,2021-02-15 15:35,León Gieco,Un Minuto,282800,Un Minuto:León Gieco,282.8,1,4MSAABBfBYzwKsHKgZHNng
392,2021-02-15 15:38,Mancha De Rolando,Bla Bla Bla,186271,Bla Bla Bla:Mancha De Rolando,186.27,1,4dZyI9v8uI9mLVBbfMLwAe
393,2021-02-15 15:39,Los Pericos,Waitin (En Vivo) (feat. MAGIC!),85434,Waitin (En Vivo) (feat. MAGIC!):Los Pericos,85.43,1,2wwp7vBI2TUGhIbwa3GBSH
394,2021-02-15 15:40,Ricardo Arjona,Minutos,92012,Minutos:Ricardo Arjona,92.01,1,0HIoLXQTYfRvsDGifz8cWY
395,2021-02-15 15:43,Sumo,No Tan Distintos,160078,No Tan Distintos:Sumo,160.08,0,
396,2021-02-15 15:49,Sumo,Heroína,341826,Heroína:Sumo,341.83,0,
397,2021-02-15 15:50,La Renga,Cuando Estés Acá,80225,Cuando Estés Acá:La Renga,80.22,0,
398,2021-02-15 15:54,Guasones,Como un Lobo - En Vivo Luna Park,262572,Como un Lobo - En Vivo Luna Park:Guasones,262.57,0,
399,2021-02-15 15:59,León Gieco,La Colina de la Vida,287232,La Colina de la Vida:León Gieco,287.23,1,58Pc8JyUQFexVb46tQ0X2Z
400,2021-02-15 16:03,Silvio Rodríguez,Ojalá,0,Ojalá:Silvio Rodríguez,0.0,0,
402,2021-02-15 16:08,Chayanne,Un Siglo Sin Ti,279196,Un Siglo Sin Ti:Chayanne,279.2,1,145YOwjGncJQZPKbfol7Xr
403,2021-02-15 16:09,Almendra,Ana No Duerme,91741,Ana No Duerme:Almendra,91.74,1,2P2tl8JT698TJJ55ScKyku
404,2021-02-15 16:12,Conociendo Rusia,Bruja de Barracas,148315,Bruja de Barracas:Conociendo Rusia,148.32,0,2tLZ107KERJF7nwCAucg7p
405,2021-02-15 16:15,Conociendo Rusia,Luces de Neón,158315,Luces de Neón:Conociendo Rusia,158.32,0,36a3ktHwMG5xvGpsyt1I0c
406,2021-02-15 16:17,TINI,Un Beso en Madrid,144336,Un Beso en Madrid:TINI,144.34,0,
407,2021-02-15 16:19,Jimi Hendrix,Wait Until Tomorrow,67326,Wait Until Tomorrow:Jimi Hendrix,67.33,0,
408,2021-02-15 16:22,Luis Alberto Spinetta,Bajan (En Vivo Estadio Vélez Sarsfield) (feat. Gustavo Cerati),204507,Bajan (En Vivo Estadio Vélez Sarsfield) (feat. Gustavo Cerati):Luis Alberto Spinetta,204.51,0,
409,2021-02-15 16:26,Alejandro Sanz,Camino De Rosas,260573,Camino De Rosas:Alejandro Sanz,260.57,1,2b7w3IfuuP0y64tPlr4cb2
410,2021-02-15 16:29,Silvestre y La Naranja,Promesas Sobre el Bidet / El Instinto,176565,Promesas Sobre el Bidet / El Instinto:Silvestre y La Naranja,176.56,0,0YYkE8yKwmdJeJJPirCVGM
411,2021-02-15 16:34,Guasones,Hay Momentos - En Vivo Luna Park,271582,Hay Momentos - En Vivo Luna Park:Guasones,271.58,0,
412,2021-02-15 16:38,Eric Clapton,Tears in Heaven,271760,Tears in Heaven:Eric Clapton,271.76,0,
413,2021-02-15 16:41,Mercedes Sosa,Desarma y Sangra (with Charly García),170293,Desarma y Sangra (with Charly García):Mercedes Sosa,170.29,1,6fvgUK9XzJBl0wPIM9iwRs
414,2021-02-15 16:45,Los Pericos,Runaway,233267,Runaway:Los Pericos,233.27,1,0ZLakHzHWqUIlkeDa4i8aC
415,2021-02-15 16:47,Guasones,Desiree Parte 1 - En Vivo Acústico,97797,Desiree Parte 1 - En Vivo Acústico:Guasones,97.8,0,
416,2021-02-15 16:52,David Lebón,Mundo Agradable (feat. Ricardo Mollo),275508,Mundo Agradable (feat. Ricardo Mollo):David Lebón,275.51,0,
417,2021-02-15 16:56,Soda Stereo,Un Misil En Mi Placard - MTV Unplugged,274586,Un Misil En Mi Placard - MTV Unplugged:Soda Stereo,274.59,1,7IJC1qatyg2t8SZiwJRvID
418,2021-02-15 17:00,Guasones,Me estás tratando mal,217340,Me estás tratando mal:Guasones,217.34,0,
419,2021-02-15 17:06,León Gieco,El Ángel De La Bicicleta,397186,El Ángel De La Bicicleta:León Gieco,397.19,1,6N4ZuN1FrzhilqJgi2AA7p
420,2021-02-15 17:08,Bersuit Vergarabat,Sr. Cobranza,80198,Sr. Cobranza:Bersuit Vergarabat,80.2,1,2oUVvxbmqWUNOxfMWvwvaJ
421,2021-02-16 00:03,Serú Girán,"A Cada Hombre, a Cada Mujer - En Vivo",243485,"A Cada Hombre, a Cada Mujer - En Vivo:Serú Girán",243.48,0,
422,2021-02-16 00:07,Mercedes Sosa,Cuando Ya Me Empiece A Quedar Solo - En Directo,224584,Cuando Ya Me Empiece A Quedar Solo - En Directo:Mercedes Sosa,224.58,0,
423,2021-02-16 00:10,Sui Generis,El Día Que Apagaron La Luz,175590,El Día Que Apagaron La Luz:Sui Generis,175.59,0,4etJPu6uu8wF5jezX7kClT
425,2021-02-16 17:08,Fito Paez,Al lado del camino,326195,Al lado del camino:Fito Paez,326.2,1,4Ft15s9T7pcG7O85VbdxVl
426,2021-02-16 17:10,Serú Girán,Parado En El Medio De La Vida,142653,Parado En El Medio De La Vida:Serú Girán,142.65,0,1Mn80408bNfNXxco5jyMMI
428,2021-02-16 17:13,Fito Paez,Pétalo de sal,163280,Pétalo de sal:Fito Paez,163.28,1,47rrhPXwe6sfKtIDwJAsO4
429,2021-02-16 17:20,Serú Girán,Eiti-Leda,419863,Eiti-Leda:Serú Girán,419.86,0,6iB2ZBzhgRBpKrno9KJ95v
431,2021-02-16 17:35,Ed Sheeran,The A Team - Live at the Bedford,283343,The A Team - Live at the Bedford:Ed Sheeran,283.34,1,3nwbntyppUfLEMorPB40HN
432,2021-02-16 18:15,Boyce Avenue,Radioactive,211092,Radioactive:Boyce Avenue,211.09,0,
433,2021-02-16 18:20,Christina Perri,human,250706,human:Christina Perri,250.71,0,
434,2021-02-16 18:24,Imagine Dragons,Bad Liar,260773,Bad Liar:Imagine Dragons,260.77,0,
435,2021-02-16 18:28,Coldplay,Everyday Life,258533,Everyday Life:Coldplay,258.53,0,
436,2021-02-16 18:31,Coldplay,Orphans,197533,Orphans:Coldplay,197.53,0,
437,2021-02-16 18:35,Maroon 5,Memories,189486,Memories:Maroon 5,189.49,0,
438,2021-02-16 18:39,Coldplay,Yellow,266773,Yellow:Coldplay,266.77,1,3AJwUDP919kvQ9QcozQPxg
439,2021-02-16 18:44,José González,Stay Alive,266906,Stay Alive:José González,266.91,0,
440,2021-02-16 18:48,Ed Sheeran,Best Part of Me (feat. YEBBA),243266,Best Part of Me (feat. YEBBA):Ed Sheeran,243.27,0,
441,2021-02-16 18:49,M83,Outro,89718,Outro:M83,89.72,0,
442,2021-02-16 18:53,Sam Smith,I'm Not The Only One,239316,I'm Not The Only One:Sam Smith,239.32,0,2hYlWnPvVZtQZGWfb35HPQ
443,2021-02-16 18:58,Daniel Martin Moore,Anyway,281675,Anyway:Daniel Martin Moore,281.68,0,
